,ID,TimeStamp,Where,What,UserID,Age,Gender,Education,City,User_clearness,User_knows_TLV,User_comment,LocationID,Location_Hebrew,Location_English,Location_Type,Location_Area,Location_geometry,Google_distance,Google_geometry,GIR_distance,GIR_geometry,geo_point,GIR_Distance
170,2145,262110.24,במעלה רחוב קינג גורג לכיוון דרום בחיבור עם אלנבי,דוכנים רבים מסעדות קטנות עומס של אנשים,575,27,2,2,חיפה,4,2,"הסקר מעניין מאד, הסתבר לי שתיאור מקום שהוא מוכר עבורי היא לא טריוואלית, יש הרבה אספקטים ופרטים שאפשר להתייחס אליהם ואני נהנתי להתנסות ולחשוב עליהם",79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",587.7809522555477,POINT (667546.5537999999 3549971.3222),697.3488962908461,"POLYGON ((667406.6055898005 3548685.798166139, 667411.2501786323 3548669.239977671, 667374.9170368959 3548653.339109862, 667373.1323417563 3548655.627526694, 667372.1044636262 3548656.686335552, 667371.0976541999 3548657.612414522, 667369.407982789 3548658.715797465, 667367.9636321341 3548659.257637963, 667366.8925885578 3548659.495101612, 667362.5933894847 3548659.635163718, 667357.876077465 3548659.35803955, 667342.7037947557 3548657.977612052, 667302.2389303804 3548652.710670348, 667277.6236790067 3548724.311655168, 667387.8033974996 3548750.718675221, 667406.6055898005 3548685.798166139))",POINT (667346.7684005138 3548698.460557389),763.6813624314441
171,2226,513613.325,ממזרח לשדרות אלנבי מתחיל בקצה בצומת של שנקין רוטשילד ונגמר במסוף הכרמל כמעט ביפו במקביל לנחלת בנימין,שוק פתוח צר תוסס הרבה דוכנים,595,29,1,2,תל אביב,4,4, סקרן לתוצאות !!,79,שוק הכרמל,Shuk HaCarmel,Market,39265.64531261802,"MULTIPOLYGON Z (((667116.5497000003 3549546.635600001 0, 666809.4504000004 3549241.137800001 0, 666737.6069 3549292.9222 0, 666854.9627999999 3549488.335899999 0, 666890.1501000002 3549466.364700001 0, 666924.8912000004 3549444.386399999 0, 666950.6692000004 3549478.892899999 0, 667100.6846000003 3549588.3246 0, 667116.5497000003 3549546.635600001 0)))",221.02844221578687,POINT (667188.1139000002 3549306.0591),543.0847201984551,"POLYGON ((667358.1128540465 3548850.703306291, 667354.8523100035 3548849.707106977, 667247.1808677003 3548816.687763377, 667245.4775024436 3548816.327102692, 667244.2020783561 3548815.784944782, 667220.0935288954 3548883.601690928, 667222.016185476 3548884.409535512, 667272.6538498166 3548905.590626086, 667328.6950794269 3548928.368953761, 667331.7531507807 3548929.616882302, 667358.1128540465 3548850.703306291))",POINT (667289.8415471682 3548870.558607453),601.5218466651468
172,1108,242071.0,על ארלוזורוב דרומית לנחל הירקון,רחבה גדולה שאורים בטלוויזיה הרבה עם פסל גאומטרי ממתכת,283,22,1,1,תל מונד,1,2," אני תמיד חייב להשתמש ב-poi רציניים בשביל לתאר מיקום של מקום. אם מישהו בכלל לא מכיר את תל אביב ואין לו מפה זה בלתי אפשרי.
",70,כיכר רבין,"Rabin Square, Tel Aviv-Yafo",Square,30812.447396278505,"MULTIPOLYGON Z (((668110.5608999999 3550863.3717 0, 668117.1424000002 3550631.200099999 0, 667982.5197000001 3550633.125299999 0, 667973.7625000002 3550854.6609 0, 668110.5608999999 3550863.3717 0)))",1551.7557863348318,POINT (667877.5955999997 3552403.435900001),792.3107783330768,"POLYGON ((667164.5022692737 3551519.363735941, 667080.0390839331 3551357.996360194, 667075.4410158178 3551341.907327589, 667072.655780487 3551332.135925374, 667069.4392743499 3551314.128881261, 667067.5583729576 3551299.304332698, 667067.6405654607 3551296.02312893, 667068.5896387554 3551293.421539486, 667071.2547412234 3551290.959020254, 667075.4568757673 3551289.187119059, 667134.6749509044 3551272.3716429, 667273.458713609 3551232.943513969, 667269.9472785583 3551221.984603369, 667266.4989542742 3551211.780832726, 667175.8483032672 3551239.046889934, 667128.730417408 3551253.18862211, 667089.0416265277 3551265.112614321, 667070.1224613402 3551270.790434264, 667065.4626315904 3551270.536497502, 667062.6464775479 3551269.547640118, 667059.686947168 3551268.090662183, 667056.9474698909 3551265.306532929, 667038.8034412465 3551235.266108406, 667036.9375944671 3551232.174724067, 667031.9821616448 3551220.593364792, 667020.6653563618 3551189.899853264, 667015.8539421464 3551175.293380041, 667008.0535348114 3551159.296004476, 667000.2009086907 3551145.903859234, 667013.9234917582 3551194.546689041, 667017.9655729948 3551228.991102643, 667018.3090593334 3551263.862764968, 667020.9389219148 3551288.857759834, 667027.589038837 3551315.682005806, 667034.9206650096 3551347.57435142, 667037.2644233393 3551358.93541258, 667046.1798072313 3551379.464640543, 667055.9338376212 3551397.78970538, 667064.6965970639 3551412.084033192, 667140.8806013858 3551534.889444262, 667164.5022692737 3551519.363735941))",POINT (667099.1992369948 3551338.075349652),999.2749527185376
173,1243,1424771.0,באמצע רחוב אבן גבירול במפגש עם רחובות רבים נוספים,כיכר מאוד גדולה פסל ענק שהוא חלק מאנדרטה לזכר רהמ יצחק רבין זל מסביב לכיכר הרבה מסעדות פאבים בכיכר יש גם בריכה אקולוגית עם דגים צמחי מים ואנפה שנמצאת שם באופן קבוע,282,22,2,1,חולון,0,0,,70,כיכר רבין,"Rabin Square, Tel Aviv-Yafo",Square,30812.447396278505,"MULTIPOLYGON Z (((668110.5608999999 3550863.3717 0, 668117.1424000002 3550631.200099999 0, 667982.5197000001 3550633.125299999 0, 667973.7625000002 3550854.6609 0, 668110.5608999999 3550863.3717 0)))",557.683922037963,POINT (668179.2938999999 3551416.8038),835.4868604913077,"POLYGON ((668177.4803611444 3549779.026232171, 668184.6106893172 3549777.247663046, 668186.8659134818 3549719.607117738, 668187.233006588 3549709.388430992, 668154.2351871608 3549720.532016495, 668090.1911011377 3549740.733572071, 668091.100268925 3549743.432299777, 668109.5469751265 3549795.747765288, 668177.4803611444 3549779.026232171))",POINT (668143.4361478754 3549754.344595495),877.2496434631247
174,1328,151239.28,מרכז תל אביב ליד מפגש רחובות אבן גבירול ודוד המלך,כיכר SQUERE גדולה מצפון בית העירייה באמצע מזרקה,355,27,2,1,ירושלים,1,1,לגבי השאלה על המיקום- כמה מדוייק צריך להיות?,70,כיכר רבין,"Rabin Square, Tel Aviv-Yafo",Square,30812.447396278505,"MULTIPOLYGON Z (((668110.5608999999 3550863.3717 0, 668117.1424000002 3550631.200099999 0, 667982.5197000001 3550633.125299999 0, 667973.7625000002 3550854.6609 0, 668110.5608999999 3550863.3717 0)))",418.52929471789184,POINT (668153.3772999998 3551279.7051),835.4868604913077,"POLYGON ((668177.4803611444 3549779.026232171, 668184.6106893172 3549777.247663046, 668186.8659134818 3549719.607117738, 668187.233006588 3549709.388430992, 668154.2351871608 3549720.532016495, 668090.1911011377 3549740.733572071, 668091.100268925 3549743.432299777, 668109.5469751265 3549795.747765288, 668177.4803611444 3549779.026232171))",POINT (668143.4361478754 3549754.344595495),877.2496434631247
175,1386,399103.0,נמצא בשליש הדרומי של רחוב אבן גבירול בצמוד ממערב בצמוד לבניין עיריית תל אביב,רחבה גדולה עם פסל בצורת משולש מברזל בחלק הדרומי של הרחבה יש עצים וצמחייה ובחלק הצפוני בניין הערייה,361,22,2,1,בנימינה,2,1, בהצלחה! ,70,כיכר רבין,"Rabin Square, Tel Aviv-Yafo",Square,30812.447396278505,"MULTIPOLYGON Z (((668110.5608999999 3550863.3717 0, 668117.1424000002 3550631.200099999 0, 667982.5197000001 3550633.125299999 0, 667973.7625000002 3550854.6609 0, 668110.5608999999 3550863.3717 0)))",23.45015850653745,POINT (668071.1667999998 3550884.3609),835.4868604913077,"POLYGON ((668177.4803611444 3549779.026232171, 668184.6106893172 3549777.247663046, 668186.8659134818 3549719.607117738, 668187.233006588 3549709.388430992, 668154.2351871608 3549720.532016495, 668090.1911011377 3549740.733572071, 668091.100268925 3549743.432299777, 668109.5469751265 3549795.747765288, 668177.4803611444 3549779.026232171))",POINT (668143.4361478754 3549754.344595495),877.2496434631247
176,1550,354254.0,ברחוב אבן גבירול פינת מלכי ישראל,כיכר גדולה מאוד שתמיד מלאה באנשים בסביבה יש ברים ומסעדות לעיתים קרובות מתקיימים שם אירועים והפגנות,418,23,2,2,רמת גן,4,4, ,70,כיכר רבין,"Rabin Square, Tel Aviv-Yafo",Square,30812.447396278505,"MULTIPOLYGON Z (((668110.5608999999 3550863.3717 0, 668117.1424000002 3550631.200099999 0, 667982.5197000001 3550633.125299999 0, 667973.7625000002 3550854.6609 0, 668110.5608999999 3550863.3717 0)))",8.197141046580505,POINT (668125.2966 3550632.829700001),0.0,"POLYGON ((668017.4613195406 3550633.899160926, 668105.0153928963 3550635.111892752, 668111.7552926391 3550635.21211759, 668111.8599279288 3550616.871380068, 668112.1522395196 3550559.154001996, 668112.3176854064 3550527.983418415, 668108.2994985491 3550528.305198305, 668007.0848554383 3550533.775928962, 668001.4818832746 3550618.675324746, 668000.6396187274 3550633.665860922, 668017.4613195406 3550633.899160926))",POINT (668058.5436127551 3550583.167101072),48.8660065614851
177,1883,215125.7,צפונית מערבית לתחנת הרכבת תל אביב סבידור מרכז מרחק של 15 דקות הליכה בערך,זו כיכר כל כך גדולה שקשה לפספס בנוסף ברחובות מסביבה יש לא מעט חנויות,515,28,1,2,קרית ים,0,0,,70,כיכר רבין,"Rabin Square, Tel Aviv-Yafo",Square,30812.447396278505,"MULTIPOLYGON Z (((668110.5608999999 3550863.3717 0, 668117.1424000002 3550631.200099999 0, 667982.5197000001 3550633.125299999 0, 667973.7625000002 3550854.6609 0, 668110.5608999999 3550863.3717 0)))",1610.1344171008468,POINT (669699.8129000003 3551121.8495),1784.5080672222439,"POLYGON ((667820.5435685685 3548855.983556967, 667819.01559388 3548844.979564341, 667817.3441727103 3548834.084105907, 667807.8910370567 3548769.319693442, 667783.5913114329 3548770.538469609, 667744.1108866319 3548773.192912523, 667735.1893673108 3548773.6004708, 667728.0090263255 3548773.792736363, 667721.4274910124 3548773.750893984, 667694.5442766568 3548774.151059688, 667695.061142818 3548776.59930446, 667694.3939891112 3548779.837603388, 667694.2702802654 3548786.777721293, 667697.2059140811 3548848.229750566, 667721.9011131781 3548856.24392846, 667748.9832024557 3548858.663908923, 667765.9544908842 3548859.16523854, 667820.5435685685 3548855.983556967))",POINT (667756.336812744 3548815.034292535),1832.1063314959656
178,1900,305000.8,רחוב אבן גבירול פינת מלכי ישראל,רחבה גדולה מרוצפת עם במה ניתן לראות גם את בנייני העירייה האייקונים של תל אביב ברחבה מפוזרים ספסלים מתחם מדשאות קטן,518,24,1,1,חיפה,2,3, ,70,כיכר רבין,"Rabin Square, Tel Aviv-Yafo",Square,30812.447396278505,"MULTIPOLYGON Z (((668110.5608999999 3550863.3717 0, 668117.1424000002 3550631.200099999 0, 667982.5197000001 3550633.125299999 0, 667973.7625000002 3550854.6609 0, 668110.5608999999 3550863.3717 0)))",8.197141046580505,POINT (668125.2966 3550632.829700001),0.0,"POLYGON ((668017.4613195406 3550633.899160926, 668105.0153928963 3550635.111892752, 668111.7552926391 3550635.21211759, 668111.8599279288 3550616.871380068, 668112.1522395196 3550559.154001996, 668112.3176854064 3550527.983418415, 668108.2994985491 3550528.305198305, 668007.0848554383 3550533.775928962, 668001.4818832746 3550618.675324746, 668000.6396187274 3550633.665860922, 668017.4613195406 3550633.899160926))",POINT (668058.5436127551 3550583.167101072),48.8660065614851
179,2148,665753.89,מרכז תל אביב רחוב אבן גבירול קצת לפני הפנייה לארלוזרוב לבאים מכיוון דרום והפוך לבאים מכיוון צפון,כיכר גדולה רחבה גדולה אנדרטה לזכרון יצחק רבין זל ספסלים אנשים יושבים ציפורים,575,27,2,2,חיפה,4,2,"הסקר מעניין מאד, הסתבר לי שתיאור מקום שהוא מוכר עבורי היא לא טריוואלית, יש הרבה אספקטים ופרטים שאפשר להתייחס אליהם ואני נהנתי להתנסות ולחשוב עליהם",70,כיכר רבין,"Rabin Square, Tel Aviv-Yafo",Square,30812.447396278505,"MULTIPOLYGON Z (((668110.5608999999 3550863.3717 0, 668117.1424000002 3550631.200099999 0, 667982.5197000001 3550633.125299999 0, 667973.7625000002 3550854.6609 0, 668110.5608999999 3550863.3717 0)))",557.683922037963,POINT (668179.2938999999 3551416.8038),835.4868604913077,"POLYGON ((668177.4803611444 3549779.026232171, 668184.6106893172 3549777.247663046, 668186.8659134818 3549719.607117738, 668187.233006588 3549709.388430992, 668154.2351871608 3549720.532016495, 668090.1911011377 3549740.733572071, 668091.100268925 3549743.432299777, 668109.5469751265 3549795.747765288, 668177.4803611444 3549779.026232171))",POINT (668143.4361478754 3549754.344595495),877.2496434631247
180,1056,183383.0,באיזור של פלורנטין דרום תל אביב,בסטות של רוכלים נראה כמו שוק סהכ,253,23,2,1,ירושלים,3,2, ,75,שוק לוינסקי,Levinsky market,Market,130354.04113829086,"MULTIPOLYGON Z (((667400.9186000004 3548245.7972 0, 667232.9062000001 3548256.6293 0, 667118.7603000002 3548237.3891 0, 666964.7682999996 3548216.741900001 0, 666933.9204000002 3548451.068700001 0, 667137.3207999999 3548517.076400001 0, 667266.9415999996 3548533.550799999 0, 667385.3381000003 3548528.699899999 0, 667459.9215000002 3548529.170600001 0, 667400.9186000004 3548245.7972 0)))",161.2600866412271,POINT (666826.7929999996 3548133.2696),1409.9807541768055,"POLYGON ((668494.9052465928 3547348.831815167, 668528.1822499754 3547294.44356083, 668566.4308843678 3547233.583601245, 668595.2230655416 3547185.420318327, 668644.7763313036 3547088.728173288, 668651.4346817152 3547073.922661982, 668663.8580792301 3547046.293240565, 668647.947574298 3547046.062988819, 668630.5756106207 3547046.185852873, 668613.4497102677 3547046.279548291, 668549.5911236785 3547047.35246175, 668518.6055213902 3547048.226274283, 668504.9223799708 3547048.609963459, 668444.6246681752 3547048.544718143, 668453.1000333847 3547091.224982081, 668457.8945026033 3547109.73535334, 668460.8191484429 3547119.653552277, 668464.0419206116 3547129.820654642, 668470.2519998003 3547147.256553052, 668479.5788086666 3547173.27198264, 668488.3293083514 3547183.297598658, 668492.8400398612 3547186.399671839, 668498.0235711179 3547188.226462822, 668504.6144991887 3547188.33544001, 668512.0733193336 3547187.937555168, 668505.3274880572 3547197.196832744, 668502.1953196354 3547202.689907616, 668499.6786731383 3547210.943413283, 668498.9132058769 3547217.251902189, 668500.84054798 3547232.643044524, 668501.6618736599 3547234.952198839, 668504.6914004077 3547244.805612642, 668505.9146448092 3547253.653264103, 668506.758355202 3547263.747779713, 668506.0745789856 3547274.826203401, 668504.8712825173 3547285.907126515, 668501.0740560222 3547297.921055043, 668495.2454179609 3547308.836781941, 668485.8970038753 3547320.449194097, 668492.5270491239 3547353.283833545, 668492.5482436038 3547353.390090909, 668494.9052465928 3547348.831815167))",POINT (668543.4267904782 3547141.122092116),1589.2237285186402
181,1100,169393.2,יחסית בדרום העיר תא מקביל לרחוב מטלון,הרבה חנויות יחסית קטנות של תבלינים ממתקים ובכללי אוכלים יש לכלוך ברחובות אבל יש אווירה טובה פיזרו לאחרונה כסאות שניתן לשבת בהם,284,23,2,2,באר שבע,4,4, ,75,שוק לוינסקי,Levinsky market,Market,130354.04113829086,"MULTIPOLYGON Z (((667400.9186000004 3548245.7972 0, 667232.9062000001 3548256.6293 0, 667118.7603000002 3548237.3891 0, 666964.7682999996 3548216.741900001 0, 666933.9204000002 3548451.068700001 0, 667137.3207999999 3548517.076400001 0, 667266.9415999996 3548533.550799999 0, 667385.3381000003 3548528.699899999 0, 667459.9215000002 3548529.170600001 0, 667400.9186000004 3548245.7972 0)))",56.63017163397232,POINT (667471.0431000004 3548304.773399999),341.4915487633864,"POLYGON ((667743.6321406339 3548157.66222075, 667762.9822253457 3548148.554608459, 667787.9590175145 3548137.854066637, 667818.8387668547 3548128.858826751, 667847.3511652055 3548122.541650491, 667855.1805142019 3548120.818666777, 667841.4951417698 3548044.040980329, 667838.7440904668 3548048.220834125, 667834.2418602837 3548051.495753202, 667706.0205997367 3548091.968668126, 667735.8141803325 3548156.402346675, 667737.6834579415 3548160.458684064, 667743.6321406339 3548157.66222075))",POINT (667784.3363975825 3548103.351275644),409.0232864620903
